id,inst_f1,chord_f1,time_sig_acc,pitch_oa,velocity_oa,duration_oa,chroma_sim,groove_sim,note_density_nrmse
122,0.9934213,0.3654808,1.0000000,0.8060756,0.2274286,0.7587599,0.7499434,0.7219828,0.2561705
123,0.9610756,0.4026586,0.9687500,0.6085784,0.5967415,0.5611649,0.4348516,0.2626324,0.4887054
124,0.8439017,0.1475125,0.9687500,0.7180871,0.6328504,0.4642767,0.5209013,0.6651266,0.4248963
125,0.9763388,0.4418980,1.0000000,0.8045261,0.9144690,0.7332843,0.5873063,0.1820928,0.4177387
126,1.0000000,1.0000000,1.0000000,0.6220689,0.7123442,0.6266020,0.7797236,0.6513183,0.4991934
127,0.9091295,0.2969390,1.0000000,0.8435128,0.6545613,0.4706182,0.7091223,0.2633847,0.2708783
128,0.9923452,0.3743754,0.9687500,0.9012891,0.4650816,0.4248066,0.5191915,0.6115148,0.3425967
129,0.9479696,1.0000000,1.0000000,0.6328611,0.8298104,0.4890207,0.5609978,0.7751564,0.6026042
130,1.0000000,0.4278459,1.0000000,0.9580389,0.7721966,0.5520426,0.6141764,0.3881142,0.2300748
131,0.9919997,0.3858865,0.9687500,0.8729590,0.3976567,0.3046813,0.7621651,0.4017271,0.2547424
132,0.9932242,0.5250793,0.9687500,0.6392266,0.8343026,0.7150316,0.6506138,0.6863846,0.1689880
133,0.9617113,1.0000000,0.9687500,0.7516866,0.6340168,0.7146597,0.8302249,0.5309258,0.4820744
134,1.0000000,0.8831676,1.0000000,0.8742093,0.6940856,0.5552847,0.8676109,0.7498183,0.5210795
135,0.9925564,0.5014280,1.0000000,0.8806588,0.7029638,0.2820857,0.8756436,0.6470439,0.2106874
136,0.9833798,0.2465823,1.0000000,0.8582778,0.6825297,0.3249523,0.6837611,0.7136537,0.4517846
137,1.0000000,0.5934613,1.0000000,0.8206481,0.6679824,0.4014823,0.7487427,0.7128304,0.3238589
138,0.9925619,0.5538413,1.0000000,0.7111339,0.6991012,0.4351229,0.7502249,0.6097099,0.4651014
139,0.9532934,0.3366704,1.0000000,0.8943060,0.7379413,0.5468384,0.7427261,0.4657415,0.4165221
